"Status","Year","Disability","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Policy","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Finance","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Human Resources","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Legal","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Operational Delivery","Female","105","[c]","27830","25480"
"Leaver CS","2023","Undeclared","Undeclared","Operational Delivery","Male","175","[c]","32550","27620"
"Leaver CS","2023","Undeclared","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Policy","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Policy","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Property","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Security","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Tax","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Tax","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
