"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Property","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice","London","10","[c]","60010","55900"
"Leaver CS","2023","Property","Ministry of Justice","Outside London","25","[c]","40760","37680"
"Leaver CS","2023","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Government","Outside London","40","[c]","33590","28490"
"Leaver CS","2023","Property","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office","London","20","[c]","47220","42980"
"Leaver CS","2023","Security","Cabinet Office","Outside London","100","[c]","31400","33020"
"Leaver CS","2023","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Transport","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Foreign, Commonwealth and Development Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","London","10","[c]","35320","36180"
"Leaver CS","2023","Security","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence","London","45","[c]","33150","30440"
"Leaver CS","2023","Security","Ministry of Defence","Outside London","650","[c]","31700","27500"
"Leaver CS","2023","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","London","30","[c]","30380","30130"
"Leaver CS","2023","Unknown","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","24990","22150"
"Leaver CS","2023","Unknown","Department for International Trade","London","35","[c]","25330","18300"
"Leaver CS","2023","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","London","75","[c]","43590","39150"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Outside London","65","[c]","32690","28120"
"Leaver CS","2023","Unknown","Department of Health and Social Care","London","425","[c]","54040","53830"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Outside London","170","[c]","43160","40850"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","London","225","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Outside London","75","[c]","39380","39890"
"Leaver CS","2023","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","London","90","[c]","47700","40110"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Outside London","65","[c]","36510","35000"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Outside London","985","[c]","38710","33520"
"Leaver CS","2023","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Outside London","210","[c]","41790","38160"
"Leaver Dept.","2023","Analysis","Cabinet Office","London","45","[c]","32680","32000"
"Leaver Dept.","2023","Analysis","Cabinet Office","Outside London","15","[c]","34180","33250"
"Leaver Dept.","2023","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy","London","20","[c]","36700","30440"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport","London","20","[c]","46710","39620"
"Leaver Dept.","2023","Analysis","Department for Education","London","20","[c]","49450","46600"
"Leaver Dept.","2023","Analysis","Department for Education","Outside London","30","[c]","42760","43250"
"Leaver Dept.","2023","Analysis","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for International Trade","London","20","[c]","43990","38350"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities","London","25","[c]","37060","34000"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury","London","30","[c]","54130","39050"
"Leaver Dept.","2023","Analysis","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","London","40","[c]","45420","42710"
"Leaver Dept.","2023","Analysis","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","London","15","[c]","46510","47500"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Outside London","45","[c]","41980","39890"
"Leaver Dept.","2023","Analysis","Ministry of Justice","London","40","[c]","45280","41750"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Outside London","10","[c]","36510","37410"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","London","20","[c]","40040","34130"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Outside London","60","[c]","33640","31560"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","London","45","[c]","42800","37790"
"Leaver Dept.","2023","Commercial","Cabinet Office","Outside London","35","[c]","41390","39360"
"Leaver Dept.","2023","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education","Outside London","40","[c]","38190","39400"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Outside London","15","[c]","34640","31660"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Outside London","50","[c]","38840","41200"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Outside London","10","[c]","33530","33660"
"Leaver Dept.","2023","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","London","75","[c]","42290","37610"
"Leaver Dept.","2023","Communications","Cabinet Office","Outside London","15","[c]","36310","32960"
"Leaver Dept.","2023","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","London","15","[c]","35900","33570"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","London","20","[c]","40220","38350"
"Leaver Dept.","2023","Communications","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","London","15","[c]","40520","34310"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","London","15","[c]","54490","57430"
"Leaver Dept.","2023","Communications","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","London","10","[c]","46310","43650"
"Leaver Dept.","2023","Communications","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Attorney General's Departments","London","10","[c]","47760","40000"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","London","10","[c]","35690","36170"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","London","30","[c]","30810","32520"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Outside London","135","[c]","28630","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Outside London","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Outside London","60","[c]","23340","21690"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Outside London","120","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","75","[c]","44860","35650"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Outside London","50","[c]","36510","32000"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","10","[c]","43550","40050"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","25","[c]","43010","42990"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","London","20","[c]","53420","54760"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Outside London","60","[c]","40510","37590"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","Outside London","25","[c]","34120","32300"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","London","10","[c]","55060","43760"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","100","[c]","39590","37000"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","London","30","[c]","47330","45810"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","Outside London","20","[c]","39340","37490"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Outside London","60","[c]","37150","37410"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","London","25","[c]","49320","43650"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Outside London","30","[c]","38550","34110"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The National Archives","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","25","[c]","39090","37690"
"Leaver Dept.","2023","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","London","45","[c]","38760","33250"
"Leaver Dept.","2023","Finance","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","Outside London","25","[c]","45700","51580"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","London","10","[c]","44710","40190"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport","Outside London","15","[c]","43040","41470"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","London","25","[c]","50860","40320"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","Outside London","80","[c]","40240","35310"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","Outside London","10","[c]","34880","32160"
"Leaver Dept.","2023","Finance","Ministry of Defence","London","15","[c]","57830","46110"
"Leaver Dept.","2023","Finance","Ministry of Defence","Outside London","30","[c]","40080","40000"
"Leaver Dept.","2023","Finance","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","London","20","[c]","45150","38580"
"Leaver Dept.","2023","Finance","Ministry of Justice","Outside London","25","[c]","37020","34110"
"Leaver Dept.","2023","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
