"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Finance","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Finance","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Finance","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Legal","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Legal","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Manchester","10","[c]","25760","22180"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Commercial","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Digital, Data and Technology","Hounslow and Richmond upon Thames","25","[c]","41100","36370"
"New entrant CS","2023","The National Archives","The National Archives","Finance","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Knowledge and Information Management","Hounslow and Richmond upon Thames","20","[c]","27410","25500"
"New entrant CS","2023","The National Archives","The National Archives","Operational Delivery","Hounslow and Richmond upon Thames","35","[c]","26930","23460"
"New entrant CS","2023","The National Archives","The National Archives","Operational Delivery","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Other","Hounslow and Richmond upon Thames","10","[c]","33550","31500"
"New entrant CS","2023","The National Archives","The National Archives","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Unknown","City of Edinburgh","10","[c]","46480","47000"
"New entrant CS","2023","Transport Scotland","Scottish Government","Unknown","Glasgow City","40","[c]","34010","33520"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Corporate Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Legal","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Other","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Policy","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Communications","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Digital, Data and Technology","Westminster","15","[c]","57530","52230"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Finance","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Knowledge and Information Management","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Legal","Westminster","10","[c]","54820","46730"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Operational Delivery","Westminster","50","[c]","47810","42000"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Policy","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Security","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Communications","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Communications","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Communications","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Communications","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Communications","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Barnet","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Legal","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Legal","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Barnet","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Harrow and Hillingdon","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Westminster","15","[c]","95570","91790"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Barnet","85","[c]","33070","27690"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Birmingham","25","[c]","35680","33710"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Bristol, City of","20","[c]","34900","27060"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Cambridgeshire CC","15","[c]","35330","25760"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Derry City and Strabane","[c]","[c]","[c]","[c]"
