"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Counter Fraud","Counter Fraud","East Midlands (England)","EO","15","[c]","28040","28120"
"Leaver CS","2023","Counter Fraud","Counter Fraud","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","East of England","EO","15","[c]","30260","30020"
"Leaver CS","2023","Counter Fraud","Counter Fraud","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","London","AA/AO","25","[c]","25260","25610"
"Leaver CS","2023","Counter Fraud","Counter Fraud","London","EO","35","[c]","32190","32200"
"Leaver CS","2023","Counter Fraud","Counter Fraud","London","G6/G7","15","[c]","62770","61000"
"Leaver CS","2023","Counter Fraud","Counter Fraud","London","SEO/HEO","40","[c]","39730","39890"
"Leaver CS","2023","Counter Fraud","Counter Fraud","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","North East (England)","EO","15","[c]","27950","28120"
"Leaver CS","2023","Counter Fraud","Counter Fraud","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","North West (England)","AA/AO","15","[c]","21520","21500"
"Leaver CS","2023","Counter Fraud","Counter Fraud","North West (England)","EO","20","[c]","27820","28120"
"Leaver CS","2023","Counter Fraud","Counter Fraud","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Scotland","AA/AO","35","[c]","21580","21690"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Scotland","EO","30","[c]","27660","27570"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","South East (England)","AA/AO","20","[c]","24450","24250"
"Leaver CS","2023","Counter Fraud","Counter Fraud","South East (England)","EO","30","[c]","29180","28120"
"Leaver CS","2023","Counter Fraud","Counter Fraud","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","South West (England)","EO","15","[c]","27890","28120"
"Leaver CS","2023","Counter Fraud","Counter Fraud","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Wales","AA/AO","15","[c]","21990","21690"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Wales","EO","15","[c]","27710","28120"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","West Midlands (England)","EO","25","[c]","27650","27570"
"Leaver CS","2023","Counter Fraud","Counter Fraud","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Yorkshire and The Humber","EO","20","[c]","28050","28120"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Intelligence Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Intelligence Analysis","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Intelligence Analysis","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Intelligence Analysis","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Intelligence Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Intelligence Analysis","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Knowledge and Information Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Knowledge and Information Management","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Knowledge and Information Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","East Midlands (England)","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","East of England","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","North East (England)","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","North West (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Scotland","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Wales","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","West Midlands (England)","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Yorkshire and The Humber","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","East Midlands (England)","AA/AO","15","[c]","21540","21690"
"Leaver CS","2023","Debt","Other","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","North East (England)","AA/AO","50","[c]","21570","21690"
"Leaver CS","2023","Debt","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","North West (England)","AA/AO","15","[c]","21510","21690"
"Leaver CS","2023","Debt","Other","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","Scotland","AA/AO","20","[c]","21620","21690"
"Leaver CS","2023","Debt","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","South West (England)","AA/AO","15","[c]","21620","21690"
"Leaver CS","2023","Debt","Other","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","Unknown","AA/AO","10","[c]","23670","24520"
"Leaver CS","2023","Debt","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","Wales","AA/AO","25","[c]","21580","21690"
"Leaver CS","2023","Debt","Other","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","West Midlands (England)","AA/AO","100","[c]","21550","21690"
"Leaver CS","2023","Debt","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","Yorkshire and The Humber","AA/AO","50","[c]","21550","21690"
"Leaver CS","2023","Debt","Other","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","North East (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","Scotland","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","SEO/HEO","25","[c]","38260","37590"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","East of England","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","East of England","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","East of England","SEO/HEO","45","[c]","38240","38330"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","AA/AO","10","[c]","24770","25140"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","EO","60","[c]","28970","29890"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","G6/G7","180","[c]","62810","60360"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","SCS level","15","[c]","106610","102180"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","SEO/HEO","185","[c]","39980","41160"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","EO","20","[c]","27580","28120"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","G6/G7","55","[c]","57260","56460"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","SEO/HEO","75","[c]","39230","39000"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","North West (England)","AA/AO","10","[c]","[c]","[c]"
