"Status","Year","Age","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Asian","Unknown","160","[c]","28440","28840"
"New entrant CS","2023","20-29","Black","Heterosexual / straight","525","[c]","28410","27640"
"New entrant CS","2023","20-29","Black","LGBO","35","[c]","30140","28880"
"New entrant CS","2023","20-29","Black","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Unknown","40","[c]","29480","28840"
"New entrant CS","2023","20-29","Mixed","Heterosexual / straight","435","[c]","27780","26630"
"New entrant CS","2023","20-29","Mixed","LGBO","95","[c]","26940","25680"
"New entrant CS","2023","20-29","Mixed","Undeclared","40","[c]","27720","26040"
"New entrant CS","2023","20-29","Mixed","Unknown","65","[c]","28090","28840"
"New entrant CS","2023","20-29","Other ethnicity","Heterosexual / straight","115","[c]","28720","28500"
"New entrant CS","2023","20-29","Other ethnicity","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Heterosexual / straight","45","[c]","28290","27760"
"New entrant CS","2023","20-29","Undeclared","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Undeclared","130","[c]","29560","27820"
"New entrant CS","2023","20-29","Undeclared","Unknown","30","[c]","31580","28840"
"New entrant CS","2023","20-29","Unknown","Heterosexual / straight","160","[c]","27120","25750"
"New entrant CS","2023","20-29","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Undeclared","130","[c]","30080","28770"
"New entrant CS","2023","20-29","Unknown","Unknown","8535","[c]","26460","25660"
"New entrant CS","2023","20-29","White","Heterosexual / straight","7740","[c]","27420","25900"
"New entrant CS","2023","20-29","White","LGBO","1610","[c]","27590","25830"
"New entrant CS","2023","20-29","White","Undeclared","560","[c]","27820","26940"
"New entrant CS","2023","20-29","White","Unknown","805","[c]","28070","28840"
"New entrant CS","2023","30-39","Asian","Heterosexual / straight","835","[c]","32350","28120"
"New entrant CS","2023","30-39","Asian","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","Undeclared","50","[c]","30160","26030"
"New entrant CS","2023","30-39","Asian","Unknown","75","[c]","33900","27690"
"New entrant CS","2023","30-39","Black","Heterosexual / straight","470","[c]","32060","29730"
"New entrant CS","2023","30-39","Black","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Unknown","35","[c]","33030","27650"
"New entrant CS","2023","30-39","Mixed","Heterosexual / straight","235","[c]","32010","28880"
"New entrant CS","2023","30-39","Mixed","LGBO","40","[c]","32730","29100"
"New entrant CS","2023","30-39","Mixed","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Heterosexual / straight","55","[c]","32030","30440"
"New entrant CS","2023","30-39","Other ethnicity","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Heterosexual / straight","55","[c]","29920","27640"
"New entrant CS","2023","30-39","Undeclared","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Undeclared","105","[c]","35560","32560"
"New entrant CS","2023","30-39","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Heterosexual / straight","130","[c]","33540","29660"
"New entrant CS","2023","30-39","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Undeclared","40","[c]","39390","36210"
"New entrant CS","2023","30-39","Unknown","Unknown","5060","[c]","29630","25880"
"New entrant CS","2023","30-39","White","Heterosexual / straight","5200","[c]","32230","28880"
"New entrant CS","2023","30-39","White","LGBO","785","[c]","31630","28120"
"New entrant CS","2023","30-39","White","Undeclared","260","[c]","34290","30320"
"New entrant CS","2023","30-39","White","Unknown","320","[c]","32480","27650"
"New entrant CS","2023","40-49","Asian","Heterosexual / straight","565","[c]","34770","28880"
"New entrant CS","2023","40-49","Asian","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","50","[c]","34330","29590"
"New entrant CS","2023","40-49","Black","Heterosexual / straight","340","[c]","32380","28880"
"New entrant CS","2023","40-49","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Heterosexual / straight","140","[c]","35180","29000"
"New entrant CS","2023","40-49","Mixed","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Heterosexual / straight","30","[c]","32530","27970"
"New entrant CS","2023","40-49","Other ethnicity","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Undeclared","75","[c]","37210","32450"
"New entrant CS","2023","40-49","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Heterosexual / straight","85","[c]","35430","32380"
"New entrant CS","2023","40-49","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","3065","[c]","31010","25930"
"New entrant CS","2023","40-49","White","Heterosexual / straight","4055","[c]","34580","29080"
"New entrant CS","2023","40-49","White","LGBO","270","[c]","35070","28880"
"New entrant CS","2023","40-49","White","Undeclared","170","[c]","36710","32640"
"New entrant CS","2023","40-49","White","Unknown","220","[c]","39010","32650"
"New entrant CS","2023","50-59","Asian","Heterosexual / straight","210","[c]","33500","27650"
"New entrant CS","2023","50-59","Asian","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Heterosexual / straight","190","[c]","32410","28400"
"New entrant CS","2023","50-59","Black","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Heterosexual / straight","70","[c]","33740","27880"
"New entrant CS","2023","50-59","Mixed","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Undeclared","85","[c]","33300","28000"
"New entrant CS","2023","50-59","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Heterosexual / straight","65","[c]","35350","27360"
"New entrant CS","2023","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","2660","[c]","30200","25750"
"New entrant CS","2023","50-59","White","Heterosexual / straight","3445","[c]","33520","27650"
"New entrant CS","2023","50-59","White","LGBO","145","[c]","32220","26110"
"New entrant CS","2023","50-59","White","Undeclared","145","[c]","33830","28880"
"New entrant CS","2023","50-59","White","Unknown","185","[c]","38830","30200"
"New entrant CS","2023","60-64","Asian","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Heterosexual / straight","40","[c]","33290","27760"
"New entrant CS","2023","60-64","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","600","[c]","28440","23820"
"New entrant CS","2023","60-64","White","Heterosexual / straight","685","[c]","31060","25190"
"New entrant CS","2023","60-64","White","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Undeclared","35","[c]","30990","24970"
"New entrant CS","2023","60-64","White","Unknown","50","[c]","33730","27110"
"New entrant CS","2023","65+","Asian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","170","[c]","31380","24010"
"New entrant CS","2023","65+","White","Heterosexual / straight","175","[c]","30430","23090"
"New entrant CS","2023","65+","White","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Heterosexual / straight","35","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
