"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Mixed","G6/G7","Female","45","[c]","57220","56150"
"Leaver CS","2023","Declared non-disabled","Mixed","G6/G7","Male","40","[c]","57390","54700"
"Leaver CS","2023","Declared non-disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO/HEO","Female","90","[c]","37990","37000"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO/HEO","Male","80","[c]","38780","38270"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","Female","35","[c]","28150","28120"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA/AO","Female","120","[c]","21910","21690"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA/AO","Male","105","[c]","22720","21690"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","Female","90","[c]","28550","28120"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","Male","80","[c]","28950","27650"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6/G7","Male","45","[c]","60150","59630"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Female","55","[c]","39290","40000"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Male","95","[c]","39940","39630"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA/AO","Female","190","[c]","22000","21690"
"Leaver CS","2023","Declared non-disabled","Unknown","AA/AO","Male","140","[c]","22410","21690"
"Leaver CS","2023","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Female","75","[c]","28270","28120"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Male","65","[c]","27470","27470"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6/G7","Female","35","[c]","59130","58070"
"Leaver CS","2023","Declared non-disabled","Unknown","G6/G7","Male","40","[c]","61500","60780"
"Leaver CS","2023","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO/HEO","Female","75","[c]","38280","38470"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO/HEO","Male","70","[c]","39430","38730"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","AA/AO","Female","4280","[c]","21950","21690"
"Leaver CS","2023","Declared non-disabled","White","AA/AO","Male","3290","[c]","22980","21690"
"Leaver CS","2023","Declared non-disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","EO","Female","2670","[c]","27990","27650"
"Leaver CS","2023","Declared non-disabled","White","EO","Male","1990","[c]","28500","27650"
"Leaver CS","2023","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","G6/G7","Female","1135","[c]","60230","57190"
"Leaver CS","2023","Declared non-disabled","White","G6/G7","Male","1315","[c]","61810","59750"
"Leaver CS","2023","Declared non-disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","SCS level","Female","175","[c]","96150","91040"
"Leaver CS","2023","Declared non-disabled","White","SCS level","Male","200","[c]","101660","92260"
"Leaver CS","2023","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","SEO/HEO","Female","2220","[c]","37740","37060"
"Leaver CS","2023","Declared non-disabled","White","SEO/HEO","Male","2360","[c]","38910","38330"
"Leaver CS","2023","Declared non-disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Female","635","[c]","37460","33080"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Male","270","[c]","44080","39840"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","AA/AO","Female","65","[c]","21990","21780"
"Leaver CS","2023","Undeclared","Undeclared","AA/AO","Male","105","[c]","24130","21810"
"Leaver CS","2023","Undeclared","Undeclared","EO","Female","35","[c]","28450","27790"
"Leaver CS","2023","Undeclared","Undeclared","EO","Male","85","[c]","29070","27650"
"Leaver CS","2023","Undeclared","Undeclared","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","G6/G7","Male","60","[c]","60310","57810"
"Leaver CS","2023","Undeclared","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","SEO/HEO","Female","55","[c]","38390","37510"
"Leaver CS","2023","Undeclared","Undeclared","SEO/HEO","Male","105","[c]","40190","39730"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","AA/AO","Female","315","[c]","21800","21690"
"Leaver CS","2023","Undeclared","White","AA/AO","Male","340","[c]","23890","21780"
"Leaver CS","2023","Undeclared","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","EO","Female","135","[c]","27930","27570"
"Leaver CS","2023","Undeclared","White","EO","Male","150","[c]","28190","27910"
"Leaver CS","2023","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","G6/G7","Female","50","[c]","60710","59480"
"Leaver CS","2023","Undeclared","White","G6/G7","Male","65","[c]","62330","57690"
"Leaver CS","2023","Undeclared","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","SEO/HEO","Female","135","[c]","37710","37520"
"Leaver CS","2023","Undeclared","White","SEO/HEO","Male","170","[c]","39130","37680"
"Leaver CS","2023","Undeclared","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","AA/AO","Female","40","[c]","22280","22400"
"Leaver CS","2023","Unknown","Asian","AA/AO","Male","55","[c]","22980","22450"
"Leaver CS","2023","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","EO","Female","40","[c]","27810","27570"
"Leaver CS","2023","Unknown","Asian","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","SEO/HEO","Female","55","[c]","36410","35650"
"Leaver CS","2023","Unknown","Asian","SEO/HEO","Male","55","[c]","38800","39090"
"Leaver CS","2023","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SEO/HEO","Male","55","[c]","38910","39860"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Female","2020","[c]","22470","21840"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Male","1875","[c]","23090","22220"
"Leaver CS","2023","Unknown","Unknown","EO","Female","700","[c]","28250","28120"
"Leaver CS","2023","Unknown","Unknown","EO","Male","870","[c]","28330","27570"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Female","425","[c]","61040","59290"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Male","475","[c]","61350","59290"
"Leaver CS","2023","Unknown","Unknown","SCS level","Female","50","[c]","97220","88000"
"Leaver CS","2023","Unknown","Unknown","SCS level","Male","75","[c]","108030","95000"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Female","785","[c]","36950","36180"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Male","795","[c]","37460","37410"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","375","[c]","28710","28140"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","345","[c]","37260","34180"
"Leaver CS","2023","Unknown","White","AA/AO","Female","405","[c]","23080","22400"
"Leaver CS","2023","Unknown","White","AA/AO","Male","370","[c]","24270","22400"
