"Status","Year","Profession_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Security","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","Female","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","Male","Unknown","140","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","Female","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","Male","Unknown","140","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","Male","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","Female","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","Male","Unknown","175","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Female","Heterosexual / straight","190","[c]","23690","23340"
"Leaver CS","2023","Unknown","AA/AO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Female","Unknown","135","[c]","23270","23340"
"Leaver CS","2023","Unknown","AA/AO","Male","Heterosexual / straight","145","[c]","23320","23340"
"Leaver CS","2023","Unknown","AA/AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Male","Unknown","150","[c]","24210","23340"
"Leaver CS","2023","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Heterosexual / straight","155","[c]","28800","29100"
"Leaver CS","2023","Unknown","EO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Unknown","80","[c]","28280","29100"
"Leaver CS","2023","Unknown","EO","Male","Heterosexual / straight","130","[c]","28690","29100"
"Leaver CS","2023","Unknown","EO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Unknown","100","[c]","27640","29100"
"Leaver CS","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","Heterosexual / straight","245","[c]","61870","59480"
"Leaver CS","2023","Unknown","G6/G7","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","Unknown","130","[c]","64290","65270"
"Leaver CS","2023","Unknown","G6/G7","Male","Heterosexual / straight","255","[c]","63400","60630"
"Leaver CS","2023","Unknown","G6/G7","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Male","Unknown","160","[c]","65870","65500"
"Leaver CS","2023","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Heterosexual / straight","50","[c]","98790","85200"
"Leaver CS","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Heterosexual / straight","60","[c]","98210","85200"
"Leaver CS","2023","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Female","Heterosexual / straight","355","[c]","38360","37300"
"Leaver CS","2023","Unknown","SEO/HEO","Female","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Female","Undeclared","90","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Female","Unknown","185","[c]","38190","38330"
"Leaver CS","2023","Unknown","SEO/HEO","Male","Heterosexual / straight","265","[c]","40460","38590"
"Leaver CS","2023","Unknown","SEO/HEO","Male","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Male","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Male","Unknown","155","[c]","39180","38330"
"Leaver CS","2023","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
