"Status","Year","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Inspector of Education and Training","London","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","Outside London","130","[c]","68240","77470"
"Leaver CS","2023","No function","Intelligence Analysis","London","70","[c]","36440","37000"
"Leaver CS","2023","No function","Intelligence Analysis","Outside London","90","[c]","29870","27650"
"Leaver CS","2023","No function","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","London","75","[c]","48270","51710"
"Leaver CS","2023","No function","International Trade","Outside London","30","[c]","38970","37590"
"Leaver CS","2023","No function","International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","Outside London","20","[c]","28840","21780"
"Leaver CS","2023","No function","Legal","London","45","[c]","43380","35410"
"Leaver CS","2023","No function","Legal","Outside London","80","[c]","42280","43220"
"Leaver CS","2023","No function","Medicine","London","30","[c]","77680","58550"
"Leaver CS","2023","No function","Medicine","Outside London","305","[c]","49740","40590"
"Leaver CS","2023","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","London","3650","[c]","35180","31060"
"Leaver CS","2023","No function","Operational Delivery","Outside London","20355","[c]","27000","25610"
"Leaver CS","2023","No function","Operational Delivery","Overseas","15","[c]","55140","52610"
"Leaver CS","2023","No function","Operational Delivery","Unknown","90","[c]","28630","27570"
"Leaver CS","2023","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","London","140","[c]","39760","33740"
"Leaver CS","2023","No function","Other","Outside London","405","[c]","28550","22390"
"Leaver CS","2023","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","London","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","Outside London","20","[c]","59820","60050"
"Leaver CS","2023","No function","Policy","London","1330","[c]","48180","43650"
"Leaver CS","2023","No function","Policy","Outside London","405","[c]","38910","34310"
"Leaver CS","2023","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","London","70","[c]","54100","53380"
"Leaver CS","2023","No function","Project Delivery","Outside London","25","[c]","42600","39190"
"Leaver CS","2023","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","London","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Outside London","110","[c]","42600","39470"
"Leaver CS","2023","No function","Science and Engineering","London","135","[c]","40780","36520"
"Leaver CS","2023","No function","Science and Engineering","Outside London","900","[c]","35600","33570"
"Leaver CS","2023","No function","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","London","20","[c]","28750","23500"
"Leaver CS","2023","No function","Tax","London","115","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Outside London","725","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","London","440","[c]","47720","43320"
"Leaver CS","2023","No function","Unknown","Outside London","595","[c]","42440","38700"
"Leaver CS","2023","No function","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","London","10","[c]","48050","45400"
"Leaver CS","2023","No function","Veterinarian","Outside London","35","[c]","41920","38110"
"Leaver CS","2023","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inspector of Education and Training","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","London","15","[c]","49430","41750"
"Leaver CS","2023","Project Delivery","Operational Delivery","Outside London","55","[c]","41270","33160"
"Leaver CS","2023","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","London","35","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","London","240","[c]","47230","41440"
"Leaver CS","2023","Project Delivery","Project Delivery","Outside London","825","[c]","41860","39890"
"Leaver CS","2023","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Outside London","80","[c]","40520","35220"
"Leaver CS","2023","Project Delivery","Tax","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","London","15","[c]","60140","65770"
"Leaver CS","2023","Project Delivery","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","London","10","[c]","43340","37640"
"Leaver CS","2023","Property","Operational Delivery","Outside London","80","[c]","26930","22520"
"Leaver CS","2023","Property","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Outside London","40","[c]","31980","28490"
"Leaver CS","2023","Property","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","85","[c]","44690","45540"
"Leaver CS","2023","Property","Property","Outside London","420","[c]","34300","33000"
"Leaver CS","2023","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","85","[c]","36110","33320"
"Leaver CS","2023","Security","Security","Outside London","730","[c]","31830","27500"
"Leaver CS","2023","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","20","[c]","45390","42980"
"Leaver CS","2023","Security","Unknown","Outside London","85","[c]","30760","27430"
"Leaver CS","2023","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","10","[c]","37840","29430"
"Leaver CS","2023","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","10","[c]","36780","29430"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","London","25","[c]","68030","68630"
"Leaver CS","2023","Unknown","Medicine","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","London","30","[c]","37850","30730"
"Leaver CS","2023","Unknown","Operational Delivery","Outside London","80","[c]","36420","29430"
"Leaver CS","2023","Unknown","Other","London","55","[c]","49680","41250"
"Leaver CS","2023","Unknown","Other","Outside London","95","[c]","41530","39890"
"Leaver CS","2023","Unknown","Other","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","London","85","[c]","45860","43760"
"Leaver CS","2023","Unknown","Policy","Outside London","115","[c]","39690","34170"
"Leaver CS","2023","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","London","30","[c]","50380","41690"
"Leaver CS","2023","Unknown","Science and Engineering","Outside London","50","[c]","41870","39890"
"Leaver CS","2023","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","665","[c]","37900","30130"
"Leaver CS","2023","Unknown","Unknown","Outside London","1270","[c]","38420","33520"
"Leaver CS","2023","Unknown","Unknown","Overseas","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","London","115","[c]","46330","38220"
"Leaver Dept.","2023","Analysis","Economics","Outside London","20","[c]","41340","38340"
"Leaver Dept.","2023","Analysis","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Outside London","20","[c]","32350","31060"
"Leaver Dept.","2023","Analysis","Operational Research","London","25","[c]","43290","41990"
"Leaver Dept.","2023","Analysis","Operational Research","Outside London","25","[c]","37680","35900"
"Leaver Dept.","2023","Analysis","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","Outside London","35","[c]","42400","39890"
"Leaver Dept.","2023","Analysis","Social Research","London","50","[c]","45180","42540"
"Leaver Dept.","2023","Analysis","Social Research","Outside London","45","[c]","38090","37720"
"Leaver Dept.","2023","Analysis","Statistics","London","110","[c]","38830","34250"
"Leaver Dept.","2023","Analysis","Statistics","Outside London","65","[c]","36710","33250"
"Leaver Dept.","2023","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","London","15","[c]","40700","35530"
"Leaver Dept.","2023","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","London","45","[c]","38060","34430"
"Leaver Dept.","2023","Commercial","Commercial","Outside London","175","[c]","37830","38960"
"Leaver Dept.","2023","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","London","30","[c]","46970","49730"
"Leaver Dept.","2023","Commercial","Unknown","Outside London","20","[c]","45660","40580"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","London","155","[c]","41120","37900"
"Leaver Dept.","2023","Communications","Communications","Outside London","65","[c]","34750","31660"
"Leaver Dept.","2023","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","London","65","[c]","44370","41870"
"Leaver Dept.","2023","Communications","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","London","50","[c]","36380","32520"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Outside London","135","[c]","29260","28120"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Other","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Other","Outside London","25","[c]","26400","27570"
"Leaver Dept.","2023","Counter Fraud","Tax","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","London","10","[c]","35690","36170"
"Leaver Dept.","2023","Counter Fraud","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Operational Delivery","Outside London","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","Outside London","60","[c]","23340","21690"
"Leaver Dept.","2023","Debt","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","London","165","[c]","46950","43350"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Outside London","440","[c]","39040","37590"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","15","[c]","35050","35020"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","London","55","[c]","50460","54700"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Outside London","30","[c]","39650","34940"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","London","165","[c]","49180","40320"
"Leaver Dept.","2023","Finance","Finance","Outside London","225","[c]","40580","35310"
"Leaver Dept.","2023","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Unknown","10","[c]","33260","32630"
"Leaver Dept.","2023","Finance","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","London","10","[c]","51250","48730"
"Leaver Dept.","2023","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Outside London","55","[c]","24360","22150"
"Leaver Dept.","2023","Grants Management","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","London","145","[c]","43500","38020"
"Leaver Dept.","2023","Human Resources","Human Resources","Outside London","365","[c]","34840","32000"
"Leaver Dept.","2023","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","London","15","[c]","39880","32520"
"Leaver Dept.","2023","Human Resources","Operational Delivery","Outside London","45","[c]","31890","28120"
"Leaver Dept.","2023","Human Resources","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Other","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","London","70","[c]","45290","41210"
"Leaver Dept.","2023","Human Resources","Unknown","Outside London","75","[c]","32000","28120"
"Leaver Dept.","2023","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","Outside London","15","[c]","43960","42520"
"Leaver Dept.","2023","Legal","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Legal","London","105","[c]","60350","56780"
"Leaver Dept.","2023","Legal","Legal","Outside London","50","[c]","51230","50460"
"Leaver Dept.","2023","Legal","Operational Delivery","London","55","[c]","31440","27760"
"Leaver Dept.","2023","Legal","Operational Delivery","Outside London","55","[c]","27470","26900"
"Leaver Dept.","2023","Legal","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","London","20","[c]","44410","42530"
"Leaver Dept.","2023","No function","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","London","20","[c]","62890","57430"
"Leaver Dept.","2023","No function","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","London","25","[c]","51160","53490"
"Leaver Dept.","2023","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","Outside London","10","[c]","36870","28490"
"Leaver Dept.","2023","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Intelligence Analysis","London","30","[c]","40870","39100"
"Leaver Dept.","2023","No function","Intelligence Analysis","Outside London","25","[c]","30560","27140"
"Leaver Dept.","2023","No function","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","International Trade","London","70","[c]","40630","38160"
"Leaver Dept.","2023","No function","International Trade","Outside London","10","[c]","41280","31590"
"Leaver Dept.","2023","No function","International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Knowledge and Information Management","London","10","[c]","35280","35210"
"Leaver Dept.","2023","No function","Knowledge and Information Management","Outside London","10","[c]","35300","30710"
"Leaver Dept.","2023","No function","Legal","London","20","[c]","45340","43650"
"Leaver Dept.","2023","No function","Legal","Outside London","15","[c]","38020","37680"
"Leaver Dept.","2023","No function","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Operational Delivery","London","975","[c]","37180","32520"
"Leaver Dept.","2023","No function","Operational Delivery","Outside London","4195","[c]","27830","27570"
"Leaver Dept.","2023","No function","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Operational Delivery","Unknown","30","[c]","30040","28120"
"Leaver Dept.","2023","No function","Operational Research","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Other","London","85","[c]","40760","36180"
"Leaver Dept.","2023","No function","Other","Outside London","55","[c]","35290","27140"
"Leaver Dept.","2023","No function","Planning","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Policy","London","1595","[c]","46640","41950"
"Leaver Dept.","2023","No function","Policy","Outside London","405","[c]","39890","37590"
"Leaver Dept.","2023","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Project Delivery","London","60","[c]","50090","43370"
