"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Economics","Female","45","[c]","31860","24820"
"Leaver CS","2023","20-29","Analysis","Economics","Male","105","[c]","28850","23400"
"Leaver CS","2023","20-29","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Other","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Science and Engineering","Male","70","[c]","28040","30650"
"Leaver CS","2023","20-29","Analysis","Social Research","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Social Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Analysis","Statistics","Female","55","[c]","28390","25160"
"Leaver CS","2023","20-29","Analysis","Statistics","Male","65","[c]","27410","26040"
"Leaver CS","2023","20-29","Commercial","Commercial","Female","65","[c]","29320","28840"
"Leaver CS","2023","20-29","Commercial","Commercial","Male","50","[c]","30480","28540"
"Leaver CS","2023","20-29","Commercial","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Commercial","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","Communications","Female","70","[c]","32630","32270"
"Leaver CS","2023","20-29","Communications","Communications","Male","45","[c]","33370","33210"
"Leaver CS","2023","20-29","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Counter Fraud","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Counter Fraud","Male","40","[c]","27900","25850"
"Leaver CS","2023","20-29","Counter Fraud","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Legal","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Debt","Operational Delivery","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Debt","Operational Delivery","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Debt","Other","Female","30","[c]","21930","21690"
"Leaver CS","2023","20-29","Debt","Other","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Debt","Tax","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Debt","Tax","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Digital, Data and Technology","Female","125","[c]","34030","31920"
"Leaver CS","2023","20-29","Digital, Data & Technology","Digital, Data and Technology","Male","275","[c]","34010","32540"
"Leaver CS","2023","20-29","Digital, Data & Technology","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Unknown","Female","35","[c]","32900","32510"
"Leaver CS","2023","20-29","Digital, Data & Technology","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Finance","Female","60","[c]","29680","28070"
"Leaver CS","2023","20-29","Finance","Finance","Male","85","[c]","30870","28480"
"Leaver CS","2023","20-29","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Grants Management","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Grants Management","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Human Resources","Female","120","[c]","27760","25420"
"Leaver CS","2023","20-29","Human Resources","Human Resources","Male","45","[c]","27920","26350"
"Leaver CS","2023","20-29","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Internal Audit","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Legal","Female","55","[c]","34830","30360"
"Leaver CS","2023","20-29","Legal","Legal","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Operational Delivery","Female","85","[c]","24300","24480"
"Leaver CS","2023","20-29","Legal","Operational Delivery","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Economics","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Intelligence Analysis","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","International Trade","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Legal","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Medicine","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Medicine","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Operational Delivery","Female","3580","[c]","25890","24490"
"Leaver CS","2023","20-29","No function","Operational Delivery","Male","2485","[c]","26020","24220"
"Leaver CS","2023","20-29","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Other","Female","45","[c]","27160","27140"
"Leaver CS","2023","20-29","No function","Other","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Planning","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Policy","Female","370","[c]","36410","34260"
"Leaver CS","2023","20-29","No function","Policy","Male","260","[c]","36730","34020"
"Leaver CS","2023","20-29","No function","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Psychology","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Science and Engineering","Female","135","[c]","29020","28590"
"Leaver CS","2023","20-29","No function","Science and Engineering","Male","175","[c]","29160","28370"
"Leaver CS","2023","20-29","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Statistics","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Statistics","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Tax","Female","100","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Tax","Male","115","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Unknown","Female","125","[c]","34520","34550"
"Leaver CS","2023","20-29","No function","Unknown","Male","95","[c]","34420","34550"
"Leaver CS","2023","20-29","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Policy","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Project Delivery","Female","110","[c]","32180","32300"
"Leaver CS","2023","20-29","Project Delivery","Project Delivery","Male","140","[c]","31960","31920"
"Leaver CS","2023","20-29","Project Delivery","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Property","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Property","Male","50","[c]","31520","28330"
"Leaver CS","2023","20-29","Property","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Security","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Security","Male","130","[c]","27470","27480"
"Leaver CS","2023","20-29","Security","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other","Female","35","[c]","29530","27890"
"Leaver CS","2023","20-29","Unknown","Other","Male","55","[c]","28170","29250"
"Leaver CS","2023","20-29","Unknown","Policy","Female","35","[c]","28260","25610"
"Leaver CS","2023","20-29","Unknown","Policy","Male","30","[c]","28350","23650"
"Leaver CS","2023","20-29","Unknown","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Female","335","[c]","28560","28970"
"Leaver CS","2023","20-29","Unknown","Unknown","Male","210","[c]","27530","26230"
"Leaver CS","2023","30-39","Analysis","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Economics","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Economics","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Science and Engineering","Male","30","[c]","40370","39890"
"Leaver CS","2023","30-39","Analysis","Social Research","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Social Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Statistics","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Statistics","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Commercial","Female","50","[c]","39630","38410"
"Leaver CS","2023","30-39","Commercial","Commercial","Male","50","[c]","41670","41500"
"Leaver CS","2023","30-39","Commercial","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Communications","Female","70","[c]","44400","43410"
"Leaver CS","2023","30-39","Communications","Communications","Male","45","[c]","41570","40150"
"Leaver CS","2023","30-39","Communications","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","Counter Fraud","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","Counter Fraud","Male","40","[c]","34120","29290"
"Leaver CS","2023","30-39","Counter Fraud","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","Legal","Female","5","[c]","[c]","[c]"
