"Status","Year","Disability","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Scottish Fiscal Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Health Security Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Health Security Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Building Digital UK","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Central Civil Service Fast Stream","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Commercial Organisation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Met Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Met Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Scottish Fiscal Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Health Security Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
