"Status","Year","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","London","60","[c]","41670","40050"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Outside London","30","[c]","36500","35510"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","London","35","[c]","38100","34310"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","London","105","[c]","34670","32520"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","Outside London","215","[c]","27880","28120"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Revenue and Customs","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Revenue and Customs","Outside London","95","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Treasury","London","40","[c]","42730","36060"
"Leaver Dept.","2023","Asian","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","London","95","[c]","39740","36180"
"Leaver Dept.","2023","Asian","Home Office","Outside London","45","[c]","27060","26090"
"Leaver Dept.","2023","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","London","75","[c]","38950","34260"
"Leaver Dept.","2023","Asian","Ministry of Justice","Outside London","85","[c]","26240","21780"
"Leaver Dept.","2023","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Digital, Culture, Media and Sport","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions","London","70","[c]","33430","32520"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Outside London","85","[c]","27350","28120"
"Leaver Dept.","2023","Black","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Revenue and Customs","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","London","50","[c]","39680","36180"
"Leaver Dept.","2023","Black","Home Office","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice","London","65","[c]","33280","29660"
"Leaver Dept.","2023","Black","Ministry of Justice","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","London","40","[c]","44630","40620"
"Leaver Dept.","2023","Mixed","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Business, Energy and Industrial Strategy","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Digital, Culture, Media and Sport","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Education","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Education","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for International Trade","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Work and Pensions","Outside London","60","[c]","28720","28120"
"Leaver Dept.","2023","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Foreign, Commonwealth and Development Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
