"Status","Year","Ethnicity","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Female","Unknown","135","[c]","27670","22500"
"Leaver CS","2023","Unknown","Department for Transport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Male","Unknown","225","[c]","27810","26780"
"Leaver CS","2023","Unknown","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Female","Unknown","405","[c]","27510","25110"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Male","Unknown","340","[c]","29550","27570"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Female","Undeclared","155","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Female","Unknown","275","[c]","44550","40070"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Male","Undeclared","90","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Male","Unknown","215","[c]","49470","48860"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Female","Unknown","60","[c]","33120","27610"
"Leaver CS","2023","Unknown","HM Land Registry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Male","Unknown","60","[c]","32710","31190"
"Leaver CS","2023","Unknown","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Female","Unknown","555","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Male","Unknown","595","[c]","32230","26020"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Female","Unknown","320","[c]","27790","25770"
"Leaver CS","2023","Unknown","Home Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Male","Unknown","375","[c]","28890","25880"
"Leaver CS","2023","Unknown","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Female","Unknown","235","[c]","34310","30770"
"Leaver CS","2023","Unknown","Ministry of Defence","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Male","Unknown","570","[c]","34490","31380"
"Leaver CS","2023","Unknown","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Female","Unknown","1350","[c]","25930","21780"
"Leaver CS","2023","Unknown","Ministry of Justice","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Male","Unknown","1005","[c]","29700","23320"
"Leaver CS","2023","Unknown","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Female","Unknown","355","[c]","31050","28490"
"Leaver CS","2023","Unknown","Scottish Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Male","Unknown","360","[c]","32500","29100"
"Leaver CS","2023","Unknown","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Female","Unknown","60","[c]","27750","21200"
"Leaver CS","2023","Unknown","UK Statistics Authority","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Male","Unknown","80","[c]","30130","24560"
"Leaver CS","2023","Unknown","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
