"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","255","[c]","36600","33690"
"Leaver CS","2023","Unknown","Wales","East Wales","Outside London","120","[c]","41980","31610"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","Outside London","90","[c]","41360","38160"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","15","[c]","33000","31270"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","100","[c]","33630","28120"
"Leaver Dept.","2023","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","Inner London - East","London","60","[c]","43780","37080"
"Leaver Dept.","2023","Analysis","London","Inner London - West","London","270","[c]","42660","37550"
"Leaver Dept.","2023","Analysis","London","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North East (England)","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","Greater Manchester","Outside London","20","[c]","41980","43250"
"Leaver Dept.","2023","Analysis","North West (England)","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Scotland","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","Hampshire and Isle of Wight","Outside London","40","[c]","37120","37820"
"Leaver Dept.","2023","Analysis","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","[c]","43040","39890"
"Leaver Dept.","2023","Analysis","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wales","East Wales","Outside London","40","[c]","35120","31780"
"Leaver Dept.","2023","Analysis","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Midlands (England)","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","43910","43250"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","West Yorkshire","Outside London","10","[c]","32170","31270"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Inner London - East","London","15","[c]","40890","40470"
"Leaver Dept.","2023","Commercial","London","Inner London - West","London","65","[c]","42630","40430"
"Leaver Dept.","2023","Commercial","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Greater Manchester","Outside London","35","[c]","40140","39060"
"Leaver Dept.","2023","Commercial","North West (England)","Merseyside","Outside London","15","[c]","36830","38980"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","West Central Scotland","Outside London","10","[c]","37820","36230"
"Leaver Dept.","2023","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","[c]","41350","41350"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","West Wales and The Valleys","Outside London","15","[c]","34500","31660"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","South Yorkshire","Outside London","20","[c]","37340","39400"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","West Yorkshire","Outside London","15","[c]","37520","36870"
"Leaver Dept.","2023","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Inner London - East","London","10","[c]","42070","40340"
"Leaver Dept.","2023","Communications","London","Inner London - West","London","210","[c]","42220","38610"
"Leaver Dept.","2023","Communications","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Inner London - East","London","45","[c]","33000","32920"
"Leaver Dept.","2023","Counter Fraud","London","Inner London - West","London","20","[c]","43210","39470"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - East and North East","London","20","[c]","29980","31060"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","Outside London","25","[c]","29200","28120"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Merseyside","Outside London","15","[c]","25960","28120"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","West Central Scotland","Outside London","25","[c]","27000","27570"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Kent","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","West Midlands","Outside London","15","[c]","29540","28120"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","32810","31150"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North East (England)","Northumberland, and Tyne and Wear","Outside London","30","[c]","24540","21690"
"Leaver Dept.","2023","Debt","North West (England)","Greater Manchester","Outside London","15","[c]","23230","21690"
"Leaver Dept.","2023","Debt","North West (England)","Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Scotland","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Scotland","Southern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands (England)","West Midlands","Outside London","30","[c]","23990","21690"
"Leaver Dept.","2023","Debt","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","23150","21690"
"Leaver Dept.","2023","Debt","Yorkshire and The Humber","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","[c]","41420","33150"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","Inner London - East","London","75","[c]","49020","50880"
"Leaver Dept.","2023","Digital, Data & Technology","London","Inner London - West","London","130","[c]","47400","43170"
"Leaver Dept.","2023","Digital, Data & Technology","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","Outer London - South","London","25","[c]","46610","45550"
"Leaver Dept.","2023","Digital, Data & Technology","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","Outside London","70","[c]","37520","34170"
"Leaver Dept.","2023","Digital, Data & Technology","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Greater Manchester","Outside London","60","[c]","39010","36500"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Lancashire","Outside London","15","[c]","36900","38470"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Merseyside","Outside London","15","[c]","34710","34760"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scotland","Eastern Scotland","Outside London","10","[c]","35870","31970"
"Leaver Dept.","2023","Digital, Data & Technology","Scotland","West Central Scotland","Outside London","10","[c]","35870","34060"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","Outside London","15","[c]","33990","34820"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","[c]","44310","42620"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Wales","East Wales","Outside London","50","[c]","41450","42990"
"Leaver Dept.","2023","Digital, Data & Technology","Wales","West Wales and The Valleys","Outside London","15","[c]","33790","28120"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","West Midlands","Outside London","30","[c]","41100","37810"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","Outside London","20","[c]","43570","38040"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","Outside London","30","[c]","40240","37300"
"Leaver Dept.","2023","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Inner London - East","London","25","[c]","45220","34250"
"Leaver Dept.","2023","Finance","London","Inner London - West","London","160","[c]","49040","41190"
"Leaver Dept.","2023","Finance","London","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","Northumberland, and Tyne and Wear","Outside London","35","[c]","37990","34170"
"Leaver Dept.","2023","Finance","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Greater Manchester","Outside London","35","[c]","44320","37740"
"Leaver Dept.","2023","Finance","North West (England)","Lancashire","Outside London","20","[c]","37350","38470"
"Leaver Dept.","2023","Finance","North West (England)","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","53650","48560"
"Leaver Dept.","2023","Finance","Unknown","Unknown","Unknown","10","[c]","33260","32630"
"Leaver Dept.","2023","Finance","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","West Midlands","Outside London","20","[c]","36510","34170"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","South Yorkshire","Outside London","20","[c]","41830","34170"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","West Yorkshire","Outside London","15","[c]","40200","30450"
"Leaver Dept.","2023","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North East (England)","Northumberland, and Tyne and Wear","Outside London","25","[c]","23640","22150"
"Leaver Dept.","2023","Grants Management","North West (England)","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Yorkshire and The Humber","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","East Anglia","Outside London","10","[c]","31780","27130"
"Leaver Dept.","2023","Human Resources","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","Inner London - East","London","45","[c]","42930","37880"
"Leaver Dept.","2023","Human Resources","London","Inner London - West","London","175","[c]","43860","37900"
"Leaver Dept.","2023","Human Resources","London","Outer London - South","London","25","[c]","43740","41950"
"Leaver Dept.","2023","Human Resources","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North East (England)","Northumberland, and Tyne and Wear","Outside London","60","[c]","29930","27330"
"Leaver Dept.","2023","Human Resources","North East (England)","Tees Valley and Durham","Outside London","10","[c]","35200","33580"
"Leaver Dept.","2023","Human Resources","North West (England)","Cheshire","Outside London","20","[c]","28670","22220"
"Leaver Dept.","2023","Human Resources","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North West (England)","Greater Manchester","Outside London","45","[c]","40900","37300"
"Leaver Dept.","2023","Human Resources","North West (England)","Lancashire","Outside London","15","[c]","35500","34970"
"Leaver Dept.","2023","Human Resources","North West (England)","Merseyside","Outside London","20","[c]","32620","28120"
"Leaver Dept.","2023","Human Resources","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","Eastern Scotland","Outside London","10","[c]","50070","46530"
"Leaver Dept.","2023","Human Resources","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","West Central Scotland","Outside London","25","[c]","27690","23410"
"Leaver Dept.","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
