"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Legal","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","Outside London","HEO","10","[c]","31270","30860"
"Leaver CS","2023","No function","Legal","Outside London","SEO","60","[c]","43150","44260"
"Leaver CS","2023","No function","Medicine","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","London","SCS level","10","[c]","118520","119130"
"Leaver CS","2023","No function","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Outside London","AO","40","[c]","24490","24680"
"Leaver CS","2023","No function","Medicine","Outside London","EO","45","[c]","33530","32930"
"Leaver CS","2023","No function","Medicine","Outside London","G6","35","[c]","86480","91370"
"Leaver CS","2023","No function","Medicine","Outside London","G7","20","[c]","68400","73710"
"Leaver CS","2023","No function","Medicine","Outside London","HEO","105","[c]","38680","40590"
"Leaver CS","2023","No function","Medicine","Outside London","SCS level","25","[c]","110650","115850"
"Leaver CS","2023","No function","Medicine","Outside London","SEO","25","[c]","45810","47670"
"Leaver CS","2023","No function","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","London","AA","160","[c]","22650","23000"
"Leaver CS","2023","No function","Operational Delivery","London","AO","970","[c]","25190","25480"
"Leaver CS","2023","No function","Operational Delivery","London","EO","1280","[c]","30720","31060"
"Leaver CS","2023","No function","Operational Delivery","London","G6","85","[c]","67510","66290"
"Leaver CS","2023","No function","Operational Delivery","London","G7","200","[c]","55970","54690"
"Leaver CS","2023","No function","Operational Delivery","London","HEO","365","[c]","34900","33790"
"Leaver CS","2023","No function","Operational Delivery","London","SCS level","65","[c]","96540","91290"
"Leaver CS","2023","No function","Operational Delivery","London","SEO","270","[c]","42270","41670"
"Leaver CS","2023","No function","Operational Delivery","London","Unknown","255","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Outside London","AA","1585","[c]","19950","19860"
"Leaver CS","2023","No function","Operational Delivery","Outside London","AO","9790","[c]","22040","21690"
"Leaver CS","2023","No function","Operational Delivery","Outside London","EO","5440","[c]","28070","27570"
"Leaver CS","2023","No function","Operational Delivery","Outside London","G6","120","[c]","66480","65210"
"Leaver CS","2023","No function","Operational Delivery","Outside London","G7","265","[c]","53760","52000"
"Leaver CS","2023","No function","Operational Delivery","Outside London","HEO","995","[c]","33900","33450"
"Leaver CS","2023","No function","Operational Delivery","Outside London","SCS level","55","[c]","94680","92460"
"Leaver CS","2023","No function","Operational Delivery","Outside London","SEO","545","[c]","41750","40070"
"Leaver CS","2023","No function","Operational Delivery","Outside London","Unknown","1555","[c]","34680","23640"
"Leaver CS","2023","No function","Operational Delivery","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Unknown","AO","30","[c]","21740","21690"
"Leaver CS","2023","No function","Operational Delivery","Unknown","EO","40","[c]","29380","28120"
"Leaver CS","2023","No function","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","London","AA","10","[c]","21070","22050"
"Leaver CS","2023","No function","Other","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","London","EO","40","[c]","29220","29060"
"Leaver CS","2023","No function","Other","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","London","G7","15","[c]","54110","54570"
"Leaver CS","2023","No function","Other","London","HEO","40","[c]","34300","34730"
"Leaver CS","2023","No function","Other","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","London","SEO","15","[c]","41750","41950"
"Leaver CS","2023","No function","Other","Outside London","AA","115","[c]","19930","19770"
"Leaver CS","2023","No function","Other","Outside London","AO","135","[c]","22200","21700"
"Leaver CS","2023","No function","Other","Outside London","EO","60","[c]","27740","27140"
"Leaver CS","2023","No function","Other","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Outside London","G7","20","[c]","57100","56410"
"Leaver CS","2023","No function","Other","Outside London","HEO","35","[c]","34450","34110"
"Leaver CS","2023","No function","Other","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Outside London","SEO","35","[c]","43210","41800"
"Leaver CS","2023","No function","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","Outside London","G6","10","[c]","67250","64280"
"Leaver CS","2023","No function","Planning Inspectors","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","London","AO","60","[c]","23020","23210"
"Leaver CS","2023","No function","Policy","London","EO","140","[c]","28380","28580"
"Leaver CS","2023","No function","Policy","London","G6","140","[c]","67020","65760"
"Leaver CS","2023","No function","Policy","London","G7","340","[c]","55130","53600"
"Leaver CS","2023","No function","Policy","London","HEO","320","[c]","34690","34020"
"Leaver CS","2023","No function","Policy","London","SCS level","85","[c]","90730","78370"
"Leaver CS","2023","No function","Policy","London","SEO","235","[c]","41850","41360"
"Leaver CS","2023","No function","Policy","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Outside London","AA","20","[c]","18590","18300"
"Leaver CS","2023","No function","Policy","Outside London","AO","25","[c]","21670","22030"
"Leaver CS","2023","No function","Policy","Outside London","EO","55","[c]","25940","25900"
"Leaver CS","2023","No function","Policy","Outside London","G6","25","[c]","65630","64620"
"Leaver CS","2023","No function","Policy","Outside London","G7","70","[c]","52580","51640"
"Leaver CS","2023","No function","Policy","Outside London","HEO","110","[c]","32050","31120"
"Leaver CS","2023","No function","Policy","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Outside London","SEO","90","[c]","40310","38860"
"Leaver CS","2023","No function","Policy","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","London","G7","20","[c]","57940","59290"
"Leaver CS","2023","No function","Project Delivery","London","HEO","15","[c]","36670","36180"
"Leaver CS","2023","No function","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","London","SEO","15","[c]","42710","43210"
"Leaver CS","2023","No function","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Outside London","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","London","EO","15","[c]","28450","27960"
"Leaver CS","2023","No function","Science and Engineering","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","London","G7","20","[c]","56790","56180"
"Leaver CS","2023","No function","Science and Engineering","London","HEO","40","[c]","34090","33330"
"Leaver CS","2023","No function","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","London","SEO","35","[c]","42020","41280"
"Leaver CS","2023","No function","Science and Engineering","Outside London","AA","20","[c]","19580","19940"
"Leaver CS","2023","No function","Science and Engineering","Outside London","AO","135","[c]","22640","22150"
"Leaver CS","2023","No function","Science and Engineering","Outside London","EO","130","[c]","27170","26880"
"Leaver CS","2023","No function","Science and Engineering","Outside London","G6","15","[c]","76090","72860"
"Leaver CS","2023","No function","Science and Engineering","Outside London","G7","60","[c]","56170","56160"
"Leaver CS","2023","No function","Science and Engineering","Outside London","HEO","285","[c]","33260","32910"
"Leaver CS","2023","No function","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","Outside London","SEO","250","[c]","42750","42540"
"Leaver CS","2023","No function","Science and Engineering","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Social Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","London","AA","15","[c]","23500","23500"
"Leaver CS","2023","No function","Statistics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","London","HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Outside London","AO","215","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Outside London","EO","220","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Outside London","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Outside London","G7","60","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Outside London","HEO","150","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Outside London","SEO","55","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","London","AO","50","[c]","21910","18300"
"Leaver CS","2023","No function","Unknown","London","EO","70","[c]","29560","29780"
"Leaver CS","2023","No function","Unknown","London","G6","35","[c]","68930","67420"
"Leaver CS","2023","No function","Unknown","London","G7","80","[c]","56150","56340"
"Leaver CS","2023","No function","Unknown","London","HEO","80","[c]","35810","35650"
"Leaver CS","2023","No function","Unknown","London","SCS level","35","[c]","92990","80800"
"Leaver CS","2023","No function","Unknown","London","SEO","70","[c]","43290","43750"
"Leaver CS","2023","No function","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Outside London","AA","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Outside London","AO","130","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Outside London","EO","85","[c]","26030","26450"
"Leaver CS","2023","No function","Unknown","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Outside London","G7","25","[c]","55640","52440"
"Leaver CS","2023","No function","Unknown","Outside London","HEO","95","[c]","32880","32050"
"Leaver CS","2023","No function","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Outside London","SEO","70","[c]","40010","39820"
"Leaver CS","2023","No function","Unknown","Outside London","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","Outside London","SEO","20","[c]","41060","37980"
"Leaver CS","2023","Project Delivery","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inspector of Education and Training","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Outside London","Unknown","30","[c]","42910","33690"
"Leaver CS","2023","Project Delivery","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","London","EO","30","[c]","28090","29530"
"Leaver CS","2023","Project Delivery","Project Delivery","London","G6","30","[c]","71650","69890"
"Leaver CS","2023","Project Delivery","Project Delivery","London","G7","60","[c]","55730","55720"
"Leaver CS","2023","Project Delivery","Project Delivery","London","HEO","60","[c]","35210","35410"
"Leaver CS","2023","Project Delivery","Project Delivery","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","London","SEO","40","[c]","42450","42440"
"Leaver CS","2023","Project Delivery","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","Outside London","AO","35","[c]","22380","21840"
"Leaver CS","2023","Project Delivery","Project Delivery","Outside London","EO","65","[c]","26080","26050"
"Leaver CS","2023","Project Delivery","Project Delivery","Outside London","G6","65","[c]","68010","66480"
"Leaver CS","2023","Project Delivery","Project Delivery","Outside London","G7","140","[c]","52980","52450"
"Leaver CS","2023","Project Delivery","Project Delivery","Outside London","HEO","200","[c]","32770","32550"
"Leaver CS","2023","Project Delivery","Project Delivery","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","Outside London","SEO","260","[c]","41580","41200"
"Leaver CS","2023","Project Delivery","Project Delivery","Outside London","Unknown","45","[c]","41470","39980"
"Leaver CS","2023","Project Delivery","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Outside London","Unknown","65","[c]","40400","34480"
"Leaver CS","2023","Project Delivery","Tax","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Outside London","AO","65","[c]","22340","22520"
"Leaver CS","2023","Property","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Outside London","AA","10","[c]","22390","22920"
"Leaver CS","2023","Property","Other","Outside London","AO","15","[c]","27840","28490"
"Leaver CS","2023","Property","Other","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Outside London","G6","[c]","[c]","[c]","[c]"
