"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","120","[c]","32970","29480"
"Leaver CS","2023","Security","South East (England)","Hampshire and Isle of Wight","70","[c]","31180","27500"
"Leaver CS","2023","Security","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","Devon","65","[c]","29080","27500"
"Leaver CS","2023","Security","South West (England)","Dorset and Somerset","20","[c]","27960","27500"
"Leaver CS","2023","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","[c]","35250","34320"
"Leaver CS","2023","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","East Wales","15","[c]","35820","27500"
"Leaver CS","2023","Security","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","32590","30700"
"Leaver CS","2023","Security","West Midlands (England)","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","North Yorkshire","70","[c]","30350","27090"
"Leaver CS","2023","Security","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","35","[c]","43160","40850"
"Leaver CS","2023","Unknown","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Inner London - East","210","[c]","51190","44140"
"Leaver CS","2023","Unknown","London","Inner London - West","700","[c]","37040","32000"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","15","[c]","29140","28120"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","565","[c]","41030","34730"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","65","[c]","29720","29450"
"Leaver CS","2023","Unknown","Scotland","North Eastern Scotland","60","[c]","38850","34730"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","105","[c]","35780","30750"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","310","[c]","36540","31940"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","20","[c]","39180","39890"
"Leaver CS","2023","Unknown","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","37860","30650"
"Leaver CS","2023","Unknown","Unknown","Unknown","255","[c]","36600","33690"
"Leaver CS","2023","Unknown","Wales","East Wales","120","[c]","41980","31610"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","90","[c]","41360","38160"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","15","[c]","33000","31270"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","100","[c]","33630","28120"
"Leaver Dept.","2023","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","Inner London - East","60","[c]","43780","37080"
"Leaver Dept.","2023","Analysis","London","Inner London - West","270","[c]","42660","37550"
"Leaver Dept.","2023","Analysis","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","Greater Manchester","20","[c]","41980","43250"
"Leaver Dept.","2023","Analysis","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","Hampshire and Isle of Wight","40","[c]","37120","37820"
"Leaver Dept.","2023","Analysis","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","43040","39890"
"Leaver Dept.","2023","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wales","East Wales","40","[c]","35120","31780"
"Leaver Dept.","2023","Analysis","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","South Yorkshire","10","[c]","43910","43250"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","West Yorkshire","10","[c]","32170","31270"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Inner London - East","15","[c]","40890","40470"
"Leaver Dept.","2023","Commercial","London","Inner London - West","65","[c]","42630","40430"
"Leaver Dept.","2023","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Greater Manchester","35","[c]","40140","39060"
"Leaver Dept.","2023","Commercial","North West (England)","Merseyside","15","[c]","36830","38980"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","West Central Scotland","10","[c]","37820","36230"
"Leaver Dept.","2023","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","41350","41350"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","West Wales and The Valleys","15","[c]","34500","31660"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","South Yorkshire","20","[c]","37340","39400"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","West Yorkshire","15","[c]","37520","36870"
"Leaver Dept.","2023","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Inner London - East","10","[c]","42070","40340"
"Leaver Dept.","2023","Communications","London","Inner London - West","210","[c]","42220","38610"
"Leaver Dept.","2023","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Inner London - East","45","[c]","33000","32920"
"Leaver Dept.","2023","Counter Fraud","London","Inner London - West","20","[c]","43210","39470"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - East and North East","20","[c]","29980","31060"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","25","[c]","29200","28120"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Merseyside","15","[c]","25960","28120"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","West Central Scotland","25","[c]","27000","27570"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Kent","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","West Midlands","15","[c]","29540","28120"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","South Yorkshire","10","[c]","32810","31150"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North East (England)","Northumberland, and Tyne and Wear","30","[c]","24540","21690"
"Leaver Dept.","2023","Debt","North West (England)","Greater Manchester","15","[c]","23230","21690"
"Leaver Dept.","2023","Debt","North West (England)","Merseyside","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Scotland","Eastern Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Scotland","Southern Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands (England)","West Midlands","30","[c]","23990","21690"
"Leaver Dept.","2023","Debt","Yorkshire and The Humber","South Yorkshire","10","[c]","23150","21690"
"Leaver Dept.","2023","Debt","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","41420","33150"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","Inner London - East","75","[c]","49020","50880"
"Leaver Dept.","2023","Digital, Data & Technology","London","Inner London - West","130","[c]","47400","43170"
"Leaver Dept.","2023","Digital, Data & Technology","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","Outer London - South","25","[c]","46610","45550"
"Leaver Dept.","2023","Digital, Data & Technology","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","70","[c]","37520","34170"
"Leaver Dept.","2023","Digital, Data & Technology","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Greater Manchester","60","[c]","39010","36500"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Lancashire","15","[c]","36900","38470"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Merseyside","15","[c]","34710","34760"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scotland","Eastern Scotland","10","[c]","35870","31970"
"Leaver Dept.","2023","Digital, Data & Technology","Scotland","West Central Scotland","10","[c]","35870","34060"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","15","[c]","33990","34820"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","44310","42620"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Wales","East Wales","50","[c]","41450","42990"
"Leaver Dept.","2023","Digital, Data & Technology","Wales","West Wales and The Valleys","15","[c]","33790","28120"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","West Midlands","30","[c]","41100","37810"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","20","[c]","43570","38040"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","30","[c]","40240","37300"
"Leaver Dept.","2023","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Inner London - East","25","[c]","45220","34250"
"Leaver Dept.","2023","Finance","London","Inner London - West","160","[c]","49040","41190"
"Leaver Dept.","2023","Finance","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","Northumberland, and Tyne and Wear","35","[c]","37990","34170"
"Leaver Dept.","2023","Finance","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Greater Manchester","35","[c]","44320","37740"
"Leaver Dept.","2023","Finance","North West (England)","Lancashire","20","[c]","37350","38470"
"Leaver Dept.","2023","Finance","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","53650","48560"
"Leaver Dept.","2023","Finance","Unknown","Unknown","10","[c]","33260","32630"
"Leaver Dept.","2023","Finance","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","West Midlands","20","[c]","36510","34170"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","South Yorkshire","20","[c]","41830","34170"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","West Yorkshire","15","[c]","40200","30450"
"Leaver Dept.","2023","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North East (England)","Northumberland, and Tyne and Wear","25","[c]","23640","22150"
"Leaver Dept.","2023","Grants Management","North West (England)","Cheshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
