"Status","Year","Disability","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Falkirk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Gloucestershire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Greater Manchester North East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Hackney and Newham","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Hertfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Stoke-on-Trent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Tyneside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Barnet","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Lambeth","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Westminster","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Wiltshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Bradford","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Croydon","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Greater Manchester South West","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Hackney and Newham","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Mid Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Nottingham","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Sefton","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Southend-on-Sea","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Sunderland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Tyneside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","West Sussex (South West)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","Westminster","London","55","[c]","37460","32960"
"Leaver CS","2023","Undeclared","Home Office","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Croydon","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","East Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","55","[c]","46320","42620"
"Leaver CS","2023","Undeclared","Ministry of Defence","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Buckinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Central Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Dorset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Flintshire and Wrexham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
