"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Security","HEO","Female","Heterosexual / straight","35","[c]","35040","34320"
"Leaver CS","2023","Security","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HEO","Male","Heterosexual / straight","45","[c]","42610","36250"
"Leaver CS","2023","Security","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","Heterosexual / straight","35","[c]","23630","23340"
"Leaver CS","2023","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","Unknown","75","[c]","22800","22320"
"Leaver CS","2023","Unknown","AA","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Male","Unknown","75","[c]","23010","22180"
"Leaver CS","2023","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Female","Heterosexual / straight","100","[c]","24750","24630"
"Leaver CS","2023","Unknown","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Female","Unknown","40","[c]","24950","25710"
"Leaver CS","2023","Unknown","AO","Male","Heterosexual / straight","60","[c]","24770","24630"
"Leaver CS","2023","Unknown","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Male","Unknown","45","[c]","26570","26220"
"Leaver CS","2023","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Heterosexual / straight","145","[c]","28720","29430"
"Leaver CS","2023","Unknown","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Unknown","70","[c]","28240","29100"
"Leaver CS","2023","Unknown","EO","Male","Heterosexual / straight","90","[c]","28740","29430"
"Leaver CS","2023","Unknown","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Unknown","75","[c]","27750","29100"
"Leaver CS","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Female","Heterosexual / straight","75","[c]","74190","75480"
"Leaver CS","2023","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Male","Heterosexual / straight","65","[c]","75060","75480"
"Leaver CS","2023","Unknown","G6","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Male","Unknown","40","[c]","77640","76680"
"Leaver CS","2023","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Female","Heterosexual / straight","120","[c]","57450","56270"
"Leaver CS","2023","Unknown","G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Female","Unknown","55","[c]","56810","55360"
"Leaver CS","2023","Unknown","G7","Male","Heterosexual / straight","95","[c]","59640","61210"
"Leaver CS","2023","Unknown","G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Male","Unknown","50","[c]","54580","54870"
"Leaver CS","2023","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Female","Heterosexual / straight","150","[c]","36310","36330"
"Leaver CS","2023","Unknown","HEO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Female","Unknown","105","[c]","33830","33520"
"Leaver CS","2023","Unknown","HEO","Male","Heterosexual / straight","90","[c]","36220","36330"
"Leaver CS","2023","Unknown","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Male","Unknown","90","[c]","34530","34730"
"Leaver CS","2023","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Female","Heterosexual / straight","110","[c]","44040","42860"
"Leaver CS","2023","Unknown","SEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Female","Unknown","60","[c]","44250","42860"
"Leaver CS","2023","Unknown","SEO","Male","Heterosexual / straight","90","[c]","46120","47470"
"Leaver CS","2023","Unknown","SEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Male","Unknown","55","[c]","46030","46690"
"Leaver CS","2023","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Unknown","175","[c]","37700","34250"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G7","Male","Heterosexual / straight","30","[c]","56040","56000"
"Leaver Dept.","2023","Analysis","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HEO","Female","Heterosexual / straight","50","[c]","33350","33210"
"Leaver Dept.","2023","Analysis","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HEO","Female","Unknown","60","[c]","32560","32000"
"Leaver Dept.","2023","Analysis","HEO","Male","Heterosexual / straight","60","[c]","33470","33570"
"Leaver Dept.","2023","Analysis","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HEO","Male","Unknown","60","[c]","33000","33250"
"Leaver Dept.","2023","Analysis","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SEO","Female","Heterosexual / straight","50","[c]","42650","42710"
"Leaver Dept.","2023","Analysis","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SEO","Male","Heterosexual / straight","35","[c]","41540","41160"
"Leaver Dept.","2023","Analysis","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","SEO","Female","Heterosexual / straight","45","[c]","41110","41400"
"Leaver Dept.","2023","Commercial","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","SEO","Male","Heterosexual / straight","30","[c]","41600","41250"
"Leaver Dept.","2023","Commercial","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","SEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
