"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Declared non-disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","SEO/HEO","Heterosexual / straight","345","[c]","39290","37940"
"Leaver CS","2023","65+","Declared non-disabled","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","SEO/HEO","Undeclared","50","[c]","40740","39710"
"Leaver CS","2023","65+","Declared non-disabled","SEO/HEO","Unknown","115","[c]","38950","39000"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","AA/AO","Heterosexual / straight","75","[c]","21790","21690"
"Leaver CS","2023","65+","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","AA/AO","Undeclared","45","[c]","23620","21690"
"Leaver CS","2023","65+","Undeclared","AA/AO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AA/AO","Heterosexual / straight","60","[c]","22280","21500"
"Leaver CS","2023","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AA/AO","Unknown","195","[c]","23410","22400"
"Leaver CS","2023","65+","Unknown","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","EO","Unknown","70","[c]","29290","28030"
"Leaver CS","2023","65+","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G6/G7","Unknown","40","[c]","60410","56850"
"Leaver CS","2023","65+","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO/HEO","Unknown","65","[c]","38530","38120"
"Leaver CS","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AA/AO","Heterosexual / straight","55","[c]","22490","21780"
"Leaver Dept.","2023","20-29","Declared disabled","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","EO","Heterosexual / straight","75","[c]","28340","28120"
"Leaver Dept.","2023","20-29","Declared disabled","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SEO/HEO","Heterosexual / straight","95","[c]","36530","35620"
"Leaver Dept.","2023","20-29","Declared disabled","SEO/HEO","LGBO","50","[c]","36030","35670"
"Leaver Dept.","2023","20-29","Declared disabled","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA/AO","Heterosexual / straight","350","[c]","22310","21780"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA/AO","LGBO","40","[c]","22290","21780"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA/AO","Unknown","160","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","Heterosexual / straight","625","[c]","28310","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","LGBO","65","[c]","27820","27850"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","Undeclared","35","[c]","27890","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","G6/G7","Heterosexual / straight","135","[c]","54810","54670"
"Leaver Dept.","2023","20-29","Declared non-disabled","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SEO/HEO","Heterosexual / straight","825","[c]","36080","35240"
"Leaver Dept.","2023","20-29","Declared non-disabled","SEO/HEO","LGBO","110","[c]","36160","34780"
"Leaver Dept.","2023","20-29","Declared non-disabled","SEO/HEO","Undeclared","75","[c]","35870","34550"
"Leaver Dept.","2023","20-29","Declared non-disabled","SEO/HEO","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","SEO/HEO","Heterosexual / straight","45","[c]","35810","34310"
"Leaver Dept.","2023","20-29","Undeclared","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","AA/AO","Heterosexual / straight","45","[c]","23310","22400"
"Leaver Dept.","2023","20-29","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","AA/AO","Unknown","250","[c]","22640","22180"
"Leaver Dept.","2023","20-29","Unknown","EO","Heterosexual / straight","115","[c]","28120","27700"
"Leaver Dept.","2023","20-29","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","EO","Unknown","225","[c]","28040","28050"
"Leaver Dept.","2023","20-29","Unknown","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","G6/G7","Unknown","80","[c]","56010","55020"
"Leaver Dept.","2023","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","SEO/HEO","Heterosexual / straight","150","[c]","35490","34550"
"Leaver Dept.","2023","20-29","Unknown","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","SEO/HEO","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","SEO/HEO","Unknown","880","[c]","33720","32160"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","EO","Heterosexual / straight","80","[c]","28160","28120"
"Leaver Dept.","2023","30-39","Declared disabled","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","G6/G7","Heterosexual / straight","55","[c]","58230","54730"
"Leaver Dept.","2023","30-39","Declared disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","SEO/HEO","Heterosexual / straight","105","[c]","37120","36180"
"Leaver Dept.","2023","30-39","Declared disabled","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","AA/AO","Heterosexual / straight","295","[c]","22010","21720"
"Leaver Dept.","2023","30-39","Declared non-disabled","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","AA/AO","Undeclared","10","[c]","[c]","[c]"
