"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","London","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Inner London - East","Tower Hamlets","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Inner London - West","Westminster","85","[c]","34320","29280"
"New entrant CS","2023","Other ethnicity","London","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - South","Croydon","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - West and North West","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","Tyneside","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Tees Valley and Durham","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Greater Manchester","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Merseyside","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Kent","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Kent","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Surrey, East and West Sussex","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","East Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","West Midlands","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","South Yorkshire","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","Suffolk CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - East","Lambeth","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - East","Tower Hamlets","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - West","Camden and City of London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - West","Westminster","75","[c]","35500","32970"
"New entrant CS","2023","Undeclared","London","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - South","Croydon","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - West and North West","Barnet","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Tyneside","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Tees Valley and Durham","Darlington","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Greater Manchester","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Greater Manchester","Manchester","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Lancashire","Blackpool","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Lancashire","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Merseyside","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","West Central Scotland","Glasgow City","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","West Central Scotland","North Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
