"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Ministry of Justice","SEO/HEO","Female","60","[c]","39180","41100"
"Leaver CS","2023","60-64","Ministry of Justice","SEO/HEO","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice","Unknown","Female","155","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice","Unknown","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government","AA/AO","Female","35","[c]","24680","24490"
"Leaver CS","2023","60-64","Scottish Government","AA/AO","Male","40","[c]","25650","25060"
"Leaver CS","2023","60-64","Scottish Government","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government","EO","Male","50","[c]","35520","37060"
"Leaver CS","2023","60-64","Scottish Government","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government","G6/G7","Male","30","[c]","71130","69500"
"Leaver CS","2023","60-64","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government","SEO/HEO","Female","40","[c]","43110","41500"
"Leaver CS","2023","60-64","Scottish Government","SEO/HEO","Male","40","[c]","45720","48520"
"Leaver CS","2023","60-64","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","AA/AO","Male","35","[c]","21130","21200"
"Leaver CS","2023","60-64","UK Statistics Authority","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Transport","AA/AO","Female","50","[c]","20940","21840"
"Leaver CS","2023","65+","Department for Transport","AA/AO","Male","40","[c]","24880","22500"
"Leaver CS","2023","65+","Department for Transport","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Transport","EO","Male","65","[c]","28450","27450"
"Leaver CS","2023","65+","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Transport","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Transport","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Transport","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Work and Pensions","AA/AO","Female","370","[c]","21940","21690"
"Leaver CS","2023","65+","Department for Work and Pensions","AA/AO","Male","170","[c]","21810","21690"
"Leaver CS","2023","65+","Department for Work and Pensions","EO","Female","335","[c]","28350","28120"
"Leaver CS","2023","65+","Department for Work and Pensions","EO","Male","175","[c]","28410","28120"
"Leaver CS","2023","65+","Department for Work and Pensions","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Work and Pensions","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Work and Pensions","SEO/HEO","Female","45","[c]","35790","34970"
"Leaver CS","2023","65+","Department for Work and Pensions","SEO/HEO","Male","30","[c]","40540","36140"
"Leaver CS","2023","65+","Department of Health and Social Care","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Estyn","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Estyn","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","AA/AO","Female","210","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","AA/AO","Male","95","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","EO","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","EO","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","SEO/HEO","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","SEO/HEO","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","AA/AO","Female","70","[c]","23000","22400"
"Leaver CS","2023","65+","Home Office","AA/AO","Male","45","[c]","22650","22400"
"Leaver CS","2023","65+","Home Office","EO","Female","40","[c]","28540","27650"
"Leaver CS","2023","65+","Home Office","EO","Male","35","[c]","28300","27650"
"Leaver CS","2023","65+","Home Office","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence","AA/AO","Female","110","[c]","22480","22220"
"Leaver CS","2023","65+","Ministry of Defence","AA/AO","Male","210","[c]","22950","21500"
"Leaver CS","2023","65+","Ministry of Defence","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence","EO","Male","90","[c]","30220","29420"
"Leaver CS","2023","65+","Ministry of Defence","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence","SEO/HEO","Female","30","[c]","37080","35470"
"Leaver CS","2023","65+","Ministry of Defence","SEO/HEO","Male","190","[c]","39580","38930"
"Leaver CS","2023","65+","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice","AA/AO","Female","200","[c]","21530","21650"
"Leaver CS","2023","65+","Ministry of Justice","AA/AO","Male","255","[c]","21640","21650"
"Leaver CS","2023","65+","Ministry of Justice","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice","EO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice","Unknown","Female","135","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice","Unknown","Male","85","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
