"Status","Year","Disability","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6/G7","Female","40","[c]","57650","55120"
"Leaver Dept.","2023","Undeclared","London","G6/G7","Male","45","[c]","58750","56430"
"Leaver Dept.","2023","Undeclared","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO/HEO","Female","55","[c]","37460","36900"
"Leaver Dept.","2023","Undeclared","London","SEO/HEO","Male","70","[c]","38110","38030"
"Leaver Dept.","2023","Undeclared","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA/AO","Female","70","[c]","21810","21780"
"Leaver Dept.","2023","Undeclared","Outside London","AA/AO","Male","55","[c]","22070","21690"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Female","75","[c]","27340","27650"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Male","45","[c]","28020","28120"
"Leaver Dept.","2023","Undeclared","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO/HEO","Female","75","[c]","35380","34680"
"Leaver Dept.","2023","Undeclared","Outside London","SEO/HEO","Male","60","[c]","35790","35220"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA/AO","Female","55","[c]","25790","25480"
"Leaver Dept.","2023","Unknown","London","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","Female","175","[c]","29460","29530"
"Leaver Dept.","2023","Unknown","London","EO","Male","100","[c]","29900","29820"
"Leaver Dept.","2023","Unknown","London","G6/G7","Female","265","[c]","58790","56430"
"Leaver Dept.","2023","Unknown","London","G6/G7","Male","275","[c]","59220","56640"
"Leaver Dept.","2023","Unknown","London","SCS level","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO/HEO","Female","725","[c]","35740","34250"
"Leaver Dept.","2023","Unknown","London","SEO/HEO","Male","560","[c]","35780","34250"
"Leaver Dept.","2023","Unknown","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA/AO","Female","295","[c]","22060","22010"
"Leaver Dept.","2023","Unknown","Outside London","AA/AO","Male","240","[c]","23000","22400"
"Leaver Dept.","2023","Unknown","Outside London","EO","Female","225","[c]","27190","26750"
"Leaver Dept.","2023","Unknown","Outside London","EO","Male","210","[c]","27160","26900"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","Female","110","[c]","57270","55490"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","Male","110","[c]","55880","54440"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO/HEO","Female","405","[c]","34930","33250"
"Leaver Dept.","2023","Unknown","Outside London","SEO/HEO","Male","305","[c]","35380","34250"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","AA/AO","Female","70","[c]","26680","26400"
"New entrant CS","2023","Declared disabled","London","AA/AO","Male","40","[c]","25720","26400"
"New entrant CS","2023","Declared disabled","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","EO","Female","85","[c]","29310","29660"
"New entrant CS","2023","Declared disabled","London","EO","Male","50","[c]","28950","29660"
"New entrant CS","2023","Declared disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","G6/G7","Female","40","[c]","59360","57360"
"New entrant CS","2023","Declared disabled","London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SEO/HEO","Female","160","[c]","34660","34190"
"New entrant CS","2023","Declared disabled","London","SEO/HEO","Male","105","[c]","37050","35410"
"New entrant CS","2023","Declared disabled","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","AA/AO","Female","770","[c]","22810","22180"
"New entrant CS","2023","Declared disabled","Outside London","AA/AO","Male","650","[c]","23250","22220"
"New entrant CS","2023","Declared disabled","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","EO","Female","315","[c]","27130","27650"
"New entrant CS","2023","Declared disabled","Outside London","EO","Male","235","[c]","27140","27080"
"New entrant CS","2023","Declared disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","G6/G7","Female","70","[c]","53660","51770"
"New entrant CS","2023","Declared disabled","Outside London","G6/G7","Male","80","[c]","56880","53420"
"New entrant CS","2023","Declared disabled","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SEO/HEO","Female","345","[c]","35160","34170"
"New entrant CS","2023","Declared disabled","Outside London","SEO/HEO","Male","245","[c]","35310","34170"
"New entrant CS","2023","Declared disabled","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Female","335","[c]","23000","23640"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Male","110","[c]","24070","23640"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","AA/AO","Female","395","[c]","27110","26760"
"New entrant CS","2023","Declared non-disabled","London","AA/AO","Male","370","[c]","28460","26920"
"New entrant CS","2023","Declared non-disabled","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","EO","Female","410","[c]","28880","29080"
"New entrant CS","2023","Declared non-disabled","London","EO","Male","275","[c]","28930","29000"
"New entrant CS","2023","Declared non-disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","G6/G7","Female","275","[c]","59970","56390"
"New entrant CS","2023","Declared non-disabled","London","G6/G7","Male","305","[c]","61680","58000"
"New entrant CS","2023","Declared non-disabled","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Female","30","[c]","101480","96500"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SEO/HEO","Female","670","[c]","37800","36330"
"New entrant CS","2023","Declared non-disabled","London","SEO/HEO","Male","630","[c]","38070","37230"
"New entrant CS","2023","Declared non-disabled","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Female","145","[c]","27070","27640"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Male","55","[c]","26170","27640"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","AA/AO","Female","5325","[c]","23480","22520"
"New entrant CS","2023","Declared non-disabled","Outside London","AA/AO","Male","4450","[c]","24690","22520"
"New entrant CS","2023","Declared non-disabled","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Female","1470","[c]","27350","27650"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Male","1165","[c]","27410","27650"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","G6/G7","Female","630","[c]","57550","53770"
"New entrant CS","2023","Declared non-disabled","Outside London","G6/G7","Male","680","[c]","58620","55250"
"New entrant CS","2023","Declared non-disabled","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Male","35","[c]","99860","94000"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO/HEO","Female","1930","[c]","36940","35010"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO/HEO","Male","1695","[c]","37010","34910"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Female","1650","[c]","23020","23640"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Male","570","[c]","24860","23640"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SEO/HEO","Female","45","[c]","35920","35410"
"New entrant CS","2023","Undeclared","London","SEO/HEO","Male","50","[c]","37390","35410"
"New entrant CS","2023","Undeclared","London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","AA/AO","Female","230","[c]","22890","22180"
"New entrant CS","2023","Undeclared","Outside London","AA/AO","Male","210","[c]","23810","22520"
"New entrant CS","2023","Undeclared","Outside London","EO","Female","65","[c]","27280","27320"
"New entrant CS","2023","Undeclared","Outside London","EO","Male","70","[c]","27420","27320"
"New entrant CS","2023","Undeclared","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G6/G7","Male","30","[c]","57090","53300"
"New entrant CS","2023","Undeclared","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SEO/HEO","Female","95","[c]","35930","34170"
"New entrant CS","2023","Undeclared","Outside London","SEO/HEO","Male","90","[c]","36970","37380"
"New entrant CS","2023","Undeclared","Outside London","Unknown","Female","85","[c]","22760","23640"
"New entrant CS","2023","Undeclared","Outside London","Unknown","Male","35","[c]","23000","23640"
"New entrant CS","2023","Undeclared","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA/AO","Female","860","[c]","26550","26400"
"New entrant CS","2023","Unknown","London","AA/AO","Male","645","[c]","27300","26400"
"New entrant CS","2023","Unknown","London","EO","Female","825","[c]","29550","29750"
"New entrant CS","2023","Unknown","London","EO","Male","700","[c]","29740","29750"
"New entrant CS","2023","Unknown","London","G6/G7","Female","205","[c]","60760","56480"
