"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","AA","45","[c]","24830","22180"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","AO","70","[c]","26170","25710"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","EO","80","[c]","29670","29100"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","G6","30","[c]","72890","72230"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","G7","100","[c]","55550","52360"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","HEO","165","[c]","34530","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","SCS level","10","[c]","92460","81890"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","SEO","125","[c]","43790","41640"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","AA","15","[c]","22380","22180"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","EO","45","[c]","29330","29100"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","G7","30","[c]","56120","54870"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","HEO","70","[c]","34210","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","SEO","35","[c]","43740","41640"
"New entrant CS","2023","Scottish Housing Regulator","Scottish Government","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Scottish Government","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Eastern Scotland","AA","25","[c]","22620","22920"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Eastern Scotland","AO","115","[c]","24770","24710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Eastern Scotland","EO","55","[c]","31340","31290"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Eastern Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Eastern Scotland","SEO","10","[c]","48770","48640"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Highlands and Islands","AO","10","[c]","24710","24710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","North Eastern Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","North Eastern Scotland","AO","15","[c]","27560","25710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","North Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Southern Scotland","AO","15","[c]","25050","24710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","AA","25","[c]","22690","22920"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","AO","90","[c]","24940","24710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","EO","15","[c]","31290","31290"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","AO","60","[c]","25710","25710"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","EO","25","[c]","27350","26620"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","G7","20","[c]","57440","56860"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","AA","305","[c]","22220","22180"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","AO","15","[c]","25820","25710"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","EO","310","[c]","29320","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","HEO","70","[c]","35310","35020"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","SEO","15","[c]","44050","42860"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Highlands and Islands","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Highlands and Islands","HEO","15","[c]","36520","37830"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","North Eastern Scotland","EO","10","[c]","29370","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Southern Scotland","EO","25","[c]","29310","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Southern Scotland","HEO","10","[c]","35940","35020"
"New entrant CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","AA","455","[c]","22210","22180"
"New entrant CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","AO","10","[c]","25710","25710"
"New entrant CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","EO","355","[c]","29510","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","G7","15","[c]","58620","57360"
"New entrant CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","HEO","140","[c]","35840","35020"
"New entrant CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","SEO","60","[c]","45300","44890"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","AA","55","[c]","22180","22180"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Cumbria","Unknown","40","[c]","38700","32500"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Devon","Unknown","30","[c]","34110","33000"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","175","[c]","32230","28560"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","Unknown","15","[c]","30440","21250"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Outer London - West and North West","AO","25","[c]","23290","23460"
"New entrant CS","2023","The National Archives","The National Archives","Outer London - West and North West","EO","20","[c]","25610","24990"
"New entrant CS","2023","The National Archives","The National Archives","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Outer London - West and North West","HEO","30","[c]","32260","29920"
"New entrant CS","2023","The National Archives","The National Archives","Outer London - West and North West","SEO","20","[c]","42350","41410"
"New entrant CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","West Central Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","West Central Scotland","HEO","15","[c]","33520","33520"
"New entrant CS","2023","Transport Scotland","Scottish Government","West Central Scotland","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Inner London - West","EO","25","[c]","32300","32300"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Inner London - West","G6","10","[c]","77420","77520"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Inner London - West","G7","15","[c]","59690","60600"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Inner London - West","HEO","20","[c]","35280","34000"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Inner London - West","SEO","20","[c]","45620","44500"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","[c]","32700","31070"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cumbria","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Essex","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Essex","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","AA","10","[c]","20100","20100"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","AO","30","[c]","20830","20470"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","[c]","24630","24090"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","30","[c]","30550","29160"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","[c]","39780","39470"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","AO","20","[c]","21420","20470"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","EO","10","[c]","25110","24090"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","HEO","5","[c]","[c]","[c]"
